,Movie_Name,year,runtime,genre,Rating,director,stars,Votes
1655,Priye Tu Mo Siye,2023,120,Drama,7.1,Sudhanshu Mohan Sahoo,"['Amlan Das', 'Abhishek Giri', 'Tapi Mishra', 'Elina Samantray']",3368
1656,Anth the End,2022,105,Mystery,5.5,K.S. Malhotra,"['Arun Bakshi', 'Samiksha Bhatnagar', 'Mukul Dev', 'Aman Dhaliwal']",1081
1657,Subway,2022,120,Drama,9.6,Shivraj Deval,"['Umesh Bajpai', 'Devender Chaudhry', 'Pradeep Choudhary', 'Ravi Kishan']",577
1658,Raththam,2023,122,Crime,7.1,C.S. Amudhan,"['Vijay Antony', 'Ramya Nambeeshan', 'Nandita Shwetha', 'Mahima Nambiar']",3368
1659,Cinemaa Zindabad,2022,120,Drama,4.0,Ajay Kailash Yadav,"['Pinel Babu', 'Ranjeet Bedi', 'Pankaj Berry', 'Mukesh S. Bhatt']",114
1660,Paap Punyo,2022,125,Drama,7.0,Giasuddin Selim,"['Siam Ahmed', 'Chanchal Chowdhury', 'Farzana Chumki', 'Abu Shahed Emon']",398
1661,Third World Boys,2022,90,Adventure,6.0,Ayyappa Swaroop,"['Sreenath Bhasi', 'Shine Tom Chacko', 'Sudhi Koppa', 'Premjith Lal']",67
1662,Love Birds,2023,129,Drama,5.2,PC Shekar,"['Darling Krishna', 'Milana Nagaraj', 'Samyuktha Hornadu', 'Avinash']",131
1663,PR,2022,135,Drama,9.0,Manmohan Singh,"['Harbhajan Mann', 'Delbar Arya', 'Karamjit Anmol', 'Kanwaljeet Singh']",21
1664,10,2022,124,Sport,7.1,Karm Chawla,"['Akash', 'Antony', 'Gopal Krishna Deshpande', 'Eugene']",66
1665,Jambu Maharishi,2023,139,Drama,7.1,B.Balaji,"['Balaji', 'Vagai Chanthirasekar', 'Bhahubali Prabhakar', 'Radha Ravi']",3368
1666,Satyam Vadha Dharmam Chera,2023,141,Drama,7.0,Nimmagadda Babu,"['Madhubala', 'Raman', 'V Sagar', 'Puja Shreyaans']",1082
1667,Banchhada- journey of a prostitute,2022,120,Drama,7.1,Neeraj Singh,"['Brijendra Kala', 'Nimai Bali', 'Mithilesh Chaturvedi', 'Gunjan Shakya']",3368
1668,Malli Modalaindi,2022,125,Romance,4.7,T.G. Keerthi Kumar,"['Annapoorna', 'Naina Ganguly', 'Manjula Ghattamaneni', 'Vennela Kishore']",137
1669,Mysterious Brother,2022,120,Mystery,7.1,Kabir Khan,"['Kabir Khan', 'Abhinay Raj Singh', 'Money Raj Singh']",3368
1670,Saddu Vicharane Nadeyuttide,2022,139,Crime,9.7,Bhaskar R,"['Madhu Nandan', 'Achyuth Kumar', 'Pavana Gowda', 'Raghu Shivamogga']",295
1671,Love You Papa,2022,151,Family,9.7,Akhil Kotak,"['Akhil Kotak', 'Prapti Ajwalia', 'Jitendra Thakkar', 'Harshal Mankad Heyan']",7
1672,M A PASS (Sarkari Naukri),2022,120,Drama,7.1,Akshay Kumar,"['Sunny Sachdeva', 'Arjun Fauzdar', 'Muskan Mehta', 'Mukesh Chandella']",3368
1673,99 Murders,2022,120,Crime,7.1,Sinto Sunny,"['Sinto Sunny', 'Gayathri Suresh', 'Viaan Mangalaserry', 'Sreejith Ravi']",3368
1674,Sayanna Varthakal,2022,120,Comedy,4.5,Arun Chandu,"['Gokul Suresh', 'Dhyan Sreenivasan', 'Aju Varghese', 'Vishnu Govindhan']",120
1675,The Journey of Donkers,2023,120,Thriller,7.1,Abnash Kumar Bhola,"['Leena Sharma', 'Col Ravi Sharma', 'Ankit Hans', 'Gulshan Nain']",3368
1676,Adho Andha Paravai Pola,2022,120,Action,6.9,K.R. Vinoth,"['K.R. Vinoth', 'Amala Paul', 'Ashish Vidyarthi']",21
1677,Hide and Seek,2023,120,Action,7.1,Punith Nagaraju,"['Krishna Hebbale', 'Rajesh Nataranga', 'Bala Rajwadi', 'Dhanya Ramkumar']",3368
1678,Vignette,2022,48,Drama,7.3,Divyadhish Chandra Tilkhan,"['Divyadhish Chandra Tilkhan', 'Shawn Gupta', 'Salim Siddiqui']",8
1679,Mission Everest,2022,126,Adventure,1.9,Debaditya Bandyopadhyay,"['Megha Chowdhary', 'Shankar Dey', 'Chandreyee Ghosh', 'Goutam Mukherjee']",59
1680,Lochya Zaala Re,2022,120,Comedy,5.2,Ravi Adhikari,"['Ankush Chaudhari', 'Siddarth Jadhav', 'Prasad Kandekar', 'Vaidehi Parshurami']",76
1681,Bewafa Sanam,2023,120,Drama,7.1,Smrity Sinha,['Smrity Sinha'],3368
1682,Manucharitra,2023,120,Drama,7.1,Bharath Pedagani,"['Megha Akash', 'Suhas', 'Pramodini', 'Devi Prasad']",3368
1683,Maahi,2023,120,Action,7.1,Chandra Pant,"['Anoop Arora', 'Neeta Dhungana', 'Naren Khadka', 'Ayaz Khan']",3368
1684,1948 Akhand Bharat,2022,128,Drama,8.0,Eswarbabu Dhulipudi,"['Mohammed Imtiaz Khan', 'Raghu Nandhan', 'Arya Vardhan Raaz', 'Satish Saripalli']",20
1685,Mid Day Meeal,2022,120,Action,5.8,Anil Singh Chandel,"['Jhuma Biswas', 'Anil Singh Chandel', 'Shahnawaz Pradhan', 'R.Ramkumar']",14
1686,Kasthuri Mahal,2022,120,Drama,5.5,Dinesh Babu,"['Shanvi Srivastava', 'Skanda Ashok', 'Shruti Prakash', 'Rangayana Raghu']",21
1687,Madhuram Jeevamruthabindu,2023,120,Family,7.1,Appu N. Bhattathiri,"['Basil Joseph', 'Lal', 'Suhasini', 'Maala Parvathi']",3368
1688,Ekalavya,2022,120,Drama,9.5,Alfred,"['Kamal Lochan Deka', 'Himanshu Gogoi', 'Atanu Mahanta', 'Karishma Puzari']",22
1689,Anya The Other,2022,120,Action,8.0,Simmy Joseph,"['Atul Kulkarni', 'Prathamesh Parab', 'Tejashree Pradhan', 'Raima Sen']",22
1690,Desert Tears,2022,98,Drama,7.1,Himanshu Gulati,"['Anangsha Biswas', 'Megha Chakraborty', 'Manisha Purohit', 'Kamlesh Oza']",3368
1691,Identity,2022,129,Thriller,7.7,Sunil_Ponnam,"['Amaresh Raju', 'Bhagyalakshmi', 'Krishnakatakonda', 'Kruthi']",2054
1692,Abey Yaar Lagg Gayi,2022,122,Comedy,9.6,Sahil Gulia,"['Samridhi Chandola', 'Aditya Dubey', 'Abhinav Gill', 'Banwari Lal Jhol']",9
1693,Stand Up Rahul,2022,142,Comedy,5.2,Santo,"['Varsha Bollamma', 'Indraja', 'Vennela Kishore', 'Murli Sharma']",955
1694,Girki,2022,120,Comedy,8.5,P M Veeresh,"['VilokRaj', 'Divya Uruduga', 'Tharanga Vishwa', 'Raashi Mahadev']",492
1695,Aa Ammayi Gurinchi Meeku Cheppali,2022,142,Drama,6.4,Mohana Krishna Indraganti,"['Srinivas Avasarala', 'Aruna Bhikshu', 'Ravinder Bommakanti', 'Bindu Chandramouli']",668
1696,Ntikkakkakkoru Premondarnn,2023,125,Comedy,7.5,Adhil M. Asharaf,"['Divya M. Nair', 'Sharafudheen', 'Bhavana', 'Shebin Benson']",68
1697,Hello June,2022,139,Family,7.0,Ahammed Khabeer,"['Rajisha Vijayan', 'Sarjano Khalid', 'Joju George', 'Arjun Ashokan']",847
1698,Anbarivu,2022,165,Drama,5.9,Aswin Raam,"['Hiphop Tamizha Adhi', 'Kashmira Pardeshi', 'Shivani Rajashekar', 'Napolean']",1678
1699,Thuruthu,2023,101,Drama,9.9,Suresh Gopal,"['Suresh Gopal', 'Keerthy Sreejith', 'Sudheesh']",14
1700,Binny and Baba,2022,120,Drama,7.1,Ssanjay Tripaathi,"['Arya Babbar', 'Gandhar Babre', 'Jamie-Lee Beacher', 'Suki Chott']",3368
1701,Untitled Drama Project,2022,120,Drama,7.1,Karan Singh Tyagi,"['Karan Singh Tyagi', 'Madhavan', 'Ananya Panday']",3368
1702,Not Reachable,2022,120,Crime,7.7,Chandru Muruganantham,"['Vishwa', 'Sai Dhanyaa', 'Vijayan', 'Subha Devaraj']",92
1703,Kuttram Purinthal,2023,120,Crime,8.1,Disney,"['Disney', 'Aadhik Babu', 'Archana', 'M s Bhaskar']",76
1704,Haveli in Trouble,2023,120,Comedy,9.0,Devi Sharma,"['Rajesh Bhati', 'Lakhwinder', 'Neet Mahal', 'Sumit Manak']",35
1705,Masoom Sawaal,2022,145,Drama,2.6,Santosh Upadhyay,"['Nitanshi Goel', 'Tanvi Goel', 'Ekavali Khanna', 'Madhu Sachdeva']",154
1706,Son of Alibaba Nalpathonnaman,2022,109,Action,7.1,Najeebali,"['Aliyar', 'Aniyappan', 'Bineesh Bastin', 'Harisree Brijesh']",31
1707,Sakuchi,2023,120,Action,9.9,Ashok Chakravarthy,"['Kiran Aditya', 'Manjunath Annayappa', 'Diana Mary', 'Sanjay Raj']",7
1708,Kusum Ka Biyaah,2023,120,Drama,7.1,Suvendu Ghosh,"['Lovekansh Garg', 'Sujana Darjee', 'Raja Sarkar', 'Suhani Biswas']",3368
1709,Baap No Bagicho,2022,120,Comedy,6.4,Bhagwan Vaghela,"['Bhagwan Vaghela', 'Hardik Ahir', 'Sanjay Goradia', 'Rina Soni']",10
1710,Janata Bar,2023,120,Action,7.1,Ramana Mogili,"['Raai Laxmi', 'Deeksha Panth', 'Pradeep Singh Rawat', 'Suresh']",3368
1711,Siren,2022,120,Thriller,7.1,Anthony Bhagyaraj,"['Keerthy Suresh', 'Jayam Ravi', 'Samuthirakani', 'Yogi Babu']",3368
1712,Joker Joker,2023,120,Action,7.1,Rajesh Murthy,"['Ankita Bhattacharya', 'Prashanth Malur', 'Neelambari', 'Prabhesh']",3368
1713,Cheene Badam,2022,120,Comedy,7.1,Shiladitya Moulik,"['Yash Dasgupta', 'Ena Saha', 'Shiladitya Moulik', 'Soumya Rit']",3368
1714,Kon Parka Kon Potana,2022,120,Drama,7.2,Harsukh Patel,"['Harsukh Patel', 'Prashant Barot', 'Hitesh Raval', 'Vikram Thakor']",6
1715,Made in China,2022,120,Comedy,8.9,Preetham Tegginamane,"['Aruna Balaraj', 'Ravi Bhat', 'Nagabhushana', 'Nagabhushanam']",737
1716,Dheeran,2022,120,Action,8.7,Swamy Y B N,"['Swamy. Y.b.n', 'Laksha Shetty', 'Pramod Shetty', 'Bhaskar']",557
1717,Nuvve Naa Pranam,2022,167,Drama,8.7,Srikrishna Malisetti,"['Kiran Raj', 'Priya Hegde', 'Suman', 'Bhanuchander']",2024
1718,Ithu Kathaiyalla Nijam,2023,120,Drama,9.6,Kannan Rajamanickam,"['T.P. Gajendran', 'Jagan', 'R.V. Udhaya Kumar', 'Sunu Lakshmi']",7
1719,Secret,2022,120,Romance,7.1,Ram Gopal Varma,"['Tisca Chopra', 'Meera Chopra', 'Kainaat Arora', 'Makrand Deshpande']",3368
1720,Salaam Noni Appa,2023,120,Romance,7.1,Sonal Dabral,"['Sonal Dabral', 'Dimple Kapadia', 'Manav Kaul']",3368
1721,Bulbul Tarang,2022,120,Comedy,7.1,Shree Narayan Singh,"['Sonakshi Sinha', 'Tahir Raj Bhasin', 'Raj Babbar', 'Sushmita Mukherjee']",3368
1722,Ottakomban,2022,120,Action,7.1,Mathews Thomas,"['Suresh Gopi', 'Biju Menon', 'Anushka Shetty', 'Vijayaraghavan']",3368
1723,White Haired Princess,2022,74,Fantasy,5.9,Tianyu Zhou,"['Tianyu Zhou', 'Norman Chu']",13
1724,Police Secrets,2023,48,Crime,7.1,Shahwaz Mirza,"['Sajid Ali', 'Ahmed Hussain Ansari', 'Naqsh Haider', 'Adeebul Hasnain']",3368
1725,Ki Mein Jhooth Boleya???,2023,120,Comedy,6.2,Amritpreet Singh,"['Nisha Bano', 'Roshan Prince', 'Nirmal Rishi', 'Sehar Shehnaz']",8
1726,Breakout,2023,84,Mystery,7.3,Subbu Cherukuri,"['Raja Goutham', 'Chitram Sreenu', 'Kireeti', 'Chakrapani Ananda']",1556
1727,Tendlya,2023,120,Comedy,9.8,SachinJJadhav,"['Adwaita Jadhav', 'Hemant Joshi', 'Vitthal Nagnath Kale', 'Aman Kamble']",85
1728,Ravi Bopanna,2022,120,Drama,4.2,V. Ravichandran,"['V. Ravichandran', 'Kavya Shetty', 'Radhika Kumaraswamy', 'Ravishankar Gowda']",156
1729,Vidya Vasula Aham,2023,120,Comedy,7.1,Manikanth Gelli,"['Rahul Vijay', 'Shivani Rajashekar', 'Tanikella Bharani', 'Srinivas Avasarala']",3368
1730,Boss Climax abhi Baki hai,2022,139,Drama,9.2,Maneesh Kumar Verma,"['Ravi Patel', 'Anshi Singh', 'Sneha Sachan', 'Aradhana Sachan']",25
1731,Do Ajnabee,2022,120,Mystery,7.1,Sanjeev Kumar Rajput,"['Arya Babbar', 'Ankit Bathla', 'Lokendra', 'Anu Mitra']",3368
1732,Chidiya,2022,110,Drama,8.1,Mehran Amrohi,"['Svar Kamble', 'Ayush Pathak', 'Vinay Pathak', 'Amruta Subhash']",20
1733,Kadhal Sei,2022,120,Romance,7.1,K. Ganeshan,"['Subash Chandra Bose', 'Neha', 'Manobala', 'Lollu Sabha Manohar']",3368
1734,Bhalessa,2023,120,Action,9.9,Balvinder Singh,"['Anand Thakkar', 'Aarti Bhagat', 'Nihal Jain', 'Rajkumar Kanojia']",10
1735,Antarjal,2022,120,Thriller,4.9,Prarjun Majumder,"['Prantik Banerjee', 'Triparna Bardhan', 'Avindandan Chatterjee', 'Soumalyo Dutta']",9
1736,Home Minister,2022,124,Action,7.6,Sujay K. Srihari,"['Avinash', 'Malavika Avinash', 'Vijay Chendoor', 'Tanya Hope']",81
1737,Raktneeti,2023,120,Thriller,7.1,Saki Shah,"['Rajeev Rana', 'Satish Bhat', 'Vishwash Chauhan', 'Durvesh Rameshwaram']",3368
1738,Man of the Match,2022,115,Comedy,6.6,D. Satya Prakash,"['Nataraj S. Bhat', 'Dharmanna Kadur', 'Sunder Veena', 'Veena Sundar']",1369
1739,O Katha,2023,120,Drama,9.4,Murali Sarvannagari,"['Jagadeesh Prathap Bandari', 'Shyam Krishna Govindh', 'Bheem Laxmiputra', 'Pravanya Reddy']",44
1740,TFTNW,2022,120,Comedy,7.1,Mohit Srivastava,"['Malini Agarwal', 'Talat Aziz', 'Aashish Chaudhary', 'Kunal Chopra']",3368
1741,God Bless You,2022,120,Comedy,8.5,Vijeesh Vasudev,"['Jenson Alappat', 'Anjana Appukuttan', 'Sabari Boss', 'Bitto Davis']",371
1742,Jiti Le Jindagi,2022,103,Drama,8.6,Vipul Sharma,"['Krunal Bhatt', 'Shivani Bhatt', 'Mamata Bhavsar', 'Kartik Dave']",28
1743,Sirf Ek Friday,2022,120,Drama,7.1,Lloyd Baptista,"['Mahesh Manjrekar', 'Tushar Rungta', 'Teetu Verma', 'Lloyd Baptista']",3368
1744,Bijoya Dashami,2022,117,Thriller,9.5,Souvik Dey,"['Aman', 'Anindya Pulak Banerjee', 'Aryann Bhowmick', 'Nik Chakraborty']",26
1745,Vellarikkapattanam 2022,2022,130,Drama,8.9,Maneesh Kurup,"['Janvi Byjuu', 'Jayan Cherthala', 'M.R. Gopakumar', 'Sajan Palluruthy']",15
1746,Maali,2022,93,Drama,9.2,Shiv C Shetty,"['Auroshikha Dey', 'Anita Negi', 'Sujata Sharma', 'Ishan Singh']",32
1747,Seethayanam,2022,135,Drama,6.2,Aaripaka Prabhakar,"['Akshith Shashikumar', 'Anahita Bhooshan', 'Krishna Bhagavan', 'Madhunandan']",2369
1748,Hum Banjarey: The Reluctant Crime,2023,113,Drama,9.0,Arvind Pratap,"['Dharmendra Ahir', 'Awanish Kotnal', 'Rakhi Mansha', 'Ashish Negi']",30
1749,Dil Mora Manena,2022,120,Drama,7.3,Pinu Nayak,"['Pinu Nayak', 'Swaraj Barik', 'Aiswarya Behera', 'Shivani Sangita']",21
1750,Fuleku,2023,120,Comedy,7.1,Irshad Dalal,"['Amit Das', 'Anang Desai', 'Manjari Mishra', 'Jignesh Modi']",3368
1751,Hawk's Muffin,2022,116,Sci-Fi,7.2,Krishnendu Kalesh,"['Nithin George', 'Jayanarayan', 'Mano Jose', 'Neena Kurup']",14
1752,Boxer,2022,164,Drama,7.1,Vivek,"['Arun Vijay', 'Ritika Singh', 'Sanjjanaa Galrani', 'Ankit Shaw']",3368
1753,Vanshree,2022,100,Action,7.1,Suresh Saroj,"['Ammey', 'Rajesh Bhati', 'Ali Khan', 'Samir Khan']",3368
1754,Sahela Re,2022,120,Drama,8.2,Mrinal Kulkarni,"['Mrinal Kulkarni', 'Subodh Bhave', 'Sumeet Raghavan', 'Shambhuraj Mane']",20
1755,By Two Love,2022,141,Drama,4.5,Hari Santhosh,"['Dhanveer', 'Sadhu Kokila', 'Achyuth Kumar', 'Pavitra Lokesh']",198
1756,Jaalbandi,2022,120,Drama,9.0,Pijush Saha,"['Prince Prachurya', 'Payel Sarkar', 'Pampa Saha', 'Darshana Banik']",545
1757,AMRITER SANDHANE : The Banaras Chapter,2023,120,Thriller,8.9,Abhinandan Dutta,"['Chandan Roy Sanyal', 'Debashish Mondal', 'Sauraseni Maitra', 'Sreya Bhattacharya']",15
1758,Uttwaraan,2022,95,Drama,6.7,Indraadip Dasgupta,"['Kaushik Ganguly', 'Saayoni Ghosh', 'Ankush Hazra', 'Rwitobroto Mukherjee']",12
1759,The Bridge,2022,120,Drama,6.8,Ravindra Patil,"['Shraddha Das', 'Manveer Gurjar', 'Boman Irani', 'Annu Kapoor']",8
1760,The Lift,2022,120,Thriller,8.6,Rajesh Rathi,"['Rajesh Rathi', 'Akhil Rajendra']",24
1761,Nadhi,2022,140,Drama,9.0,K. Thamarai Selvan,"['Anandhi', 'Sam Jones', 'Munishkanth', 'Karu Palaniappan']",69
1762,Pyar Ki Policy,2023,120,Comedy,7.1,Sudhish Kumar Sharma,"['Jolly Bhatia', 'Manoj Bakshi', 'Lalit Goswami', 'Vikas Giri']",3368
1763,Janwar Aur Insaan,2022,137,Drama,7.1,Anoop Arora,"['Anoop Arora', 'Nidhi Jha', 'Yash Kumarr', 'Baleshwar Singh']",3368
1764,Sataracha Salman,2023,120,Family,8.4,Hemant Dhome,"['Makrand Deshpande', 'Suyog Gorhe', 'Anand Ingle', 'Sagar Prakash Nimbalkar']",18
1765,Aghora,2022,110,Fantasy,8.3,N.S. Pramod Raj,"['Avinash', 'Rachana Dashrath', 'Gowda Punith', 'Ashok Sharma']",414
1766,Vaade Veedu,2022,120,Crime,8.2,Korukonda Gopi Krishna,"['Korukonda Gopi Krishna', 'Bramhananda Reddy', 'Karimunnisa S.K.']",39
1767,Jasper,2022,139,Drama,9.6,Yuvaraj D.,"['Aishwarya Dutta', 'Raj Kalesh', 'Lavanya', 'Vivek Rajgopal']",123
1768,Jatt England Panuch Gaya,2022,120,Comedy,7.1,Baghal Singh,"['Gurpreet Bhangu', 'Iftikhar Thakur', 'Arya Babbar', 'Prabh Grewal']",3368
1769,Chase in the dark,2022,143,Crime,8.5,Vilok Shetty,"['Radhika Narayan', 'Avinash Narsimharaju', 'Sheetal Shetty', 'Rajesh Nataranga']",1649
1770,The Smile Man,2022,120,Crime,7.1,Praveen,"['R. Sarathkumar', 'Sija Rose', 'Iniya', 'Suresh Chandra Menon']",3368
1771,Dhondi Champya - Ek Prem Katha,2022,124,Comedy,7.5,Dnyanesh Bhalekar,"['Nikhil Vitthal Chavan', 'Bharat Jadhav', 'Vaibhav Mangale', 'Shalaka Pawar']",8
1772,Prank Call,2022,120,Thriller,7.1,Subroto Paul,"['Subroto Paul', 'Rahul Kumar Shukla', 'Worship Khanna', 'Mayur More']",3368
1773,Shefeekkinte Santhosham,2022,128,Drama,5.1,Anup Pandalam,"['Unni Mukundan', 'Manoj K. Jayan', 'Bala', 'Divya Pillai']",691
1774,Korameenu,2022,124,Drama,7.4,Sripathy Karri,"['Anveesha', 'Hanish Ashok', 'Jabardast Ashok', 'Buchamma']",1205
1775,Umran Ch Ki Rakheya,2022,120,Romance,9.3,Simerjit Singh,"['Poonam Dhillon', 'Raj Babbar', 'Raj Singh Jhinjar', 'Gurjazz']",89
1776,Nachindi Girl Friendu,2022,130,Action,6.6,Guru Pawan,"['Sairaj Suthari', 'Jenifer Emmanuel', 'Srikanth Iyengar', 'Madhunandan']",1717
1777,Yellow Gangs,2022,120,Crime,6.9,Ravindra Parameshwarappa,"['Archana Kottige', 'Dev Devaiah', 'Bala Rajwadi', 'Sathyanarayan Ummathal']",1090
1778,Tiffin Time,2023,101,Drama,7.1,Mhalsakant Kausadikr,"['Suhani Cavan', 'Nupur Chitale', 'Charu Desale', 'Shantanu Gangane']",3368
1779,Countryside Gunday,2022,120,Action,8.1,Devi Sharma,"['Lakhwinder', 'Onika Maan', 'Sumit Manak', 'Tarsem Paul']",13
1780,Adh Chanani Raat,2022,109,Drama,7.6,Gurvinder Singh,"['S.S. Dhiman', 'Veera Gill', 'Samuel John', 'Dharminder Kaur Maan']",9
1781,Valliddari Madhya,2022,120,Romance,6.7,V.N. Aditya,"['Viraj Ashwin', 'Bindu Chandramouli', 'Phanindra Gollapalli', 'Neha Krishna']",329
1782,Thimayya & Thimayya,2022,142,Comedy,8.4,Sanjay Sharma,"['Anant Nag', 'Diganth', 'Vineeth Kumar', 'Prakash Thuminad']",33
1783,No Means No,2022,120,Action,7.1,Vikash Verma,"['Anastasiya Ador', 'Natalia Bak', 'Pawel Czech', 'Sylwia Czech']",3368
1784,Louis,2022,119,Thriller,6.5,Shabu Usman,"['Indrans', 'Manoj K. Jayan', 'Joy Mathew', 'Kalabhavan Navas']",110
1785,Raada,2022,120,Drama,6.0,Ritesh Narwade,"['Akash Shetty Tuptewar', 'Yogita Chavan', 'Ajay Rathod', 'Shilpa Thakre']",11
1786,Ghoda,2023,120,Drama,7.1,T. Mahesh,"['Rahul Belapurkar', 'Archana Mahadev', 'Vajra Pawar', 'Kailash Waghmare']",3368
1787,Stop Watch,2022,86,Crime,8.4,Bharat Varma Kakarlapudi,"['Bharat Varma Kakarlapudi', 'Swarnakanth', 'Rekha Nirosha', 'Jay Chandra']",2210
1788,Vidiyatha Iravondru Vendum,2022,110,Thriller,4.5,Karuppaiyaa Murugan,"['Karuppaiyaa Murugan', 'Ashok Kumar Balakrishnan', 'Hrithika Srinivasan', 'Muthuraman']",18
1789,Dha Dha,2022,123,Crime,7.1,Guinness Kishore,"['Yogi Babu', 'Manobala', 'Nassar', 'Nitin Sathya']",3368
1790,Kamley,2023,120,Comedy,7.1,Shivamm Sharma,"['Jimmy Sharma', 'Raj Dhaliwal', 'Jaswinder Makrauna', 'Rupinder Rupi']",3368
1791,Beega,2023,120,Thriller,9.9,H.M. Srinandan,"['Sahar Afsha', 'Jadi Akash', 'Sumeeta Bajaj', 'Syed Irfan']",819
1792,Aliya Basu Gayab Hai,2023,120,Drama,7.1,Preeti Singh,"['Preeti Singh', 'Vinay Pathak', 'Raima Sen', 'Salim Diwan']",3368
1793,Skia the Dusk of Soul,2022,120,Horror,7.1,Faizal Shah,"['Ragesh Varsha', 'Aneesh Nair', 'Subash Krishnan', 'Sumesh Hariharan']",3368
1794,At (welcome to the dark side),2023,120,Thriller,7.1,Don Max,"['Shaju K.S.', 'Akash Sen', 'Rachel David', 'Nayana Elza']",3368
1795,Pasivadi Pranam,2022,130,Crime,7.5,N.S. Murthy,"['Allu Vamsi', 'Iti Acharya', 'Kumar Sai', 'Rubina']",2522
1796,Bhagwan Bachave,2022,120,Comedy,9.4,Jhinal Belani,"['Jhinal Belani', 'Bhaumik Sampat', 'Muni Jha', 'Mehul Buch']",40
1797,Oppanda,2022,120,Drama,9.1,S.S. Sameer,"['K. Viswanath', 'Faisal Khan', 'J.D. Chakravarthi', 'Radhika Kumaraswamy']",90
1798,Butterfly,2022,120,Comedy,7.1,Ramesh Aravind,"['Parul Yadav', 'Elli Avrram', 'Varun Shashi Rao', 'Sudha Belawadi']",3368
1799,Gadera,2022,125,Drama,7.2,Yogesh Vats,"['Edward Christle', 'Andrew Johnson', 'Catarina Morais', 'Leonid Plotkin']",10
1800,Kartoot,2022,120,Drama,7.1,Anil Dutt,"['Ahmad Harhash', 'Madalsa Sharma', 'Sahil Kohli', 'Piyush Ranade']",3368
1801,Choran,2022,90,Drama,5.1,Santo Anthikad,"['Sanjjanaa Galrani', 'Sinoj Varghese', 'Vineeth Thattil David', 'Praveen Rana']",125
1802,Night Duty,2022,120,Crime,7.1,Mimicry Dayanand,"['Mimicry Dayanand', 'Mimicry Dayanand', 'Bhama Arun']",3368
1803,BaagadBillaa,2022,120,Comedy,6.4,Sachin Brahmbhatt,"['Chetan Dhanani', 'Jolly Rathod', 'Ojas Rawal', 'Chetan Daiya']",111
1804,Granny: The Grandma,2023,115,Drama,7.1,Kaladharan,"['Jayakrishnan', 'Shobha Mohan', 'Nivin Nair', 'Riyas Narmakala']",3368
1805,Kanmani Pappa,2022,130,Thriller,5.9,Sree Mani,"['Sree Mani', 'Manasvi Kottachi', 'Miya Sree', 'Tharunkumar']",21
1806,Nafisaa,2023,120,Crime,7.1,Kumar Neeraj,"['Shakti Kumar', 'Pyarali Nayani', 'Urzan Ichhaporia', 'Akshay Verma']",3368
1807,Nayakan Prithvi,2023,120,Drama,7.1,Prasad G Edward,"['Sreekumar R Nair', 'Pranav Mohan', 'Pinesh Yesudas', 'Rakesh Konchira']",3368
1808,Aadujeevitham,2023,135,Adventure,7.1,Blessy,"['Prithviraj Sukumaran', 'Jimmy Jean-Louis', 'Amala Paul', 'Shobha Mohan']",3368
1809,Bachcha Aur Shaitan Horror Movie,2022,120,Horror,7.1,Manmohan,"['Indu Anand', 'Indraja', 'Ram Kumar Anmol', 'Lakshmi Manchu']",3368
1810,Wish,2022,90,Animation,7.1,Cory Edwards,"['Madeleine Yen', 'Cory Edwards', 'Alicia Ryan', 'Rodney Montague']",3368
1811,Samapaju Ra Raghu,2022,138,Drama,9.1,Chinmay Mishra,"['Angel', 'Astha Adyasha Dash', 'Debjani Deghuria', 'Suryamayee Mahapatra']",33
1812,Irani Chai,2022,120,Drama,7.1,Manoj Srivastava,"['Mozhgan Taraneh', 'Govind Namdeo', 'Zakir Hussain', 'Zeishan Quadri']",3368
1813,Falimy,2023,120,Drama,7.1,Nithish Sahadev,"['Basil Joseph', 'Jagadish', 'Manju Pillai', 'Sandeep Pradeep']",3368
1814,Vasanthi Nalidaga,2022,158,Family,9.7,Venshi Ravindra,"['Sai Kumar', 'Sadhu Kokila', 'Sudharani', 'Rohith Sridhar']",39
1815,Jothi,2022,115,Drama,6.2,A.V. Krishna Paramatma,"['Mime Gopi', 'Kumaravel', 'Krisha Kurup', 'Sheela Rajkumar']",235
1816,I Am Sorry,2022,120,Drama,8.5,Deepak Bhagwat,"['Rajan Tamhane', 'Anurag Sharma', 'Rajesh Latkar', 'Mayuri Kapadne']",8
1817,Ninne Pelladutha,2022,120,Drama,6.7,Vykunt Bonu,"['Vykunt Bonu', 'SidhikaSharma', 'Aman Preet Singh']",971
1818,Benwad,2022,120,Horror,5.6,Sumit Sanghamitra,"['Madhav Abhyankar', 'Shubhangi Bhujbal', 'Bhau Kadam', 'Vijay Nikam']",19
1819,Second Chance,2022,64,Drama,7.1,Ashish Bhatia,"['Divyanshi Dey', 'Somya Singh', 'Gautam Handa', 'Ankush Rampal']",3368
1820,Maati Pehchaan,2022,120,Drama,9.1,Ajay Berry,"['Ajay Berry', 'Chandra Bisht', 'Naresh Bisht', 'Karan Goswami']",33
1821,U Turn 2,2022,120,Drama,6.4,Chandru Obaiah,"['Chandru Obaiah', 'Ugramm Ravi', 'Kari Subbu', 'Victory Vasu']",8
1822,Dorakuna Ituvanti Seva,2022,120,Crime,8.6,RamachandraRagipindi,"['Sundeep Pagadala', 'NavyaRaj', 'Vinkydhadbajan', 'Tnr']",7
